,id,name,second_name,family,event_count
775,1999,Игорь,,Жуков,6
776,13540,Пьер,,Неве,1
777,2482,Евгений,,Шешолин,5
778,15503,Надя,,Каприольо,1
779,16793,Михаил,,Дзюбенко,2
780,3468,Людмила,,Вязмитинова,6
781,12760,Юрий,,Шуйский,1
782,8412,К,,Эстер,1
783,13405,В,,Немирович,1
784,5217,Гэрри,,Хилл,1
785,12969,Евгения,,Удальцова,2
786,11115,Мария,,Покусаева,2
787,13490,Марко,,Ниеми,1
788,16194,Владимир,,Горлинский,1
789,17094,Андрей,,Маврин,1
790,14023,Андрей,,Поклонский,1
791,4644,Орхан,,Памук,5
792,13481,Витольд,,Шабловский,1
793,2408,Мирослав,,Немиров,6
794,14198,Аннетта,фон,Дросте-Хюльсгоф,1
795,15913,Николай,,Тропников,1
796,8531,Егор,,Антоновский,3
797,9749,Уильям,,Голдинг,2
798,14000,Галина,,Старовойтова,1
799,5499,С,,Перри,1
800,112,Ойгена,,Руга,3
801,4876,Сергей,,Солодовников,1
802,7033,Алла,,Юрикас,1
803,14357,Мухран,,Мачавариани,1
804,13191,Дерек,,Уолкотт,3
805,10732,Дина,,Филатова,1
806,6938,Вадим,,Ямпольский,7
807,16807,Ева,,Ермакова,1
808,10684,Павел,,Матвейко,1
809,5112,Марта,,Мохнатска,1
810,15518,Александр,Федорович,Белоусов,1
811,11012,Денис,,Амирджанов,4
812,16380,Александр,,Сыдорук,1
813,13622,Александр,,Носов,1
814,8095,Олег,,Творогов,2
815,11021,Алексей,,Вайнер,1
816,7928,Юрий,,Детков,3
817,12363,Антон,,Селедков,1
818,9174,Александр,,Лазарев,1
819,14450,Мария,,Щурова,1
820,12949,Гелиан,,Прохоров,1
821,8079,Дмитрий,,Ветер,2
822,10202,Сергей,,Козин,1
823,7567,Рид,,Грачев,4
824,5768,Николай,,Сергеевич,2
825,2203,Иван,,Турист,1
826,10115,Николай,,Александров,1
827,4397,Борис,,Юхананов,2
828,10361,Олег,,Гетьманец,2
829,10760,Марина,,Минская,1
830,5570,Н,,Савушкина,2
831,16076,Наталья,,Смолянская,1
832,15342,Владимир,,Пика,1
833,7068,Эндрю,,Вактэлл,3
834,15294,Лия,,Яковлева,1
835,11975,Артем,,Апраксин,2
836,7526,Наталья,,Фатеева,1
837,1176,Екатерина,,Боярская,3
838,12488,Саймон,,Паттерсон,1
839,17126,Ло,,Ло,1
840,12272,Данил,,Плотников,1
841,1380,Никита,,Бегун,4
842,4067,Ч,,Ким,1
843,15603,Алена,,Рудницкая,1
844,5101,Антон,,Долин,13
845,10089,Н,А,Веселова,3
846,15164,Алексей,,Воринов,1
847,7150,Маргрит,де,Моор,2
848,6836,Леся,,Кропачева,5
849,3575,Варя,,Ульяненок,2
850,2286,Сергей,,Шаргунов,6
851,17084,Илья,,Мартынов,1
852,12405,Мария,,Литовская,1
853,13263,Мария,,Кузнецова,1
854,9479,Ольга,,Сванберг,2
855,666,Татьяна,,Галушко,7
856,15536,Саара,,Турунен,2
857,7910,Михаил,,Котов,1
858,295,Евгений,,Белодубровский,41
859,15357,А,,Яновский,1
860,1655,Александр,,Раар,4
861,5457,Питер,,Хинтон,1
862,8587,Антон,,Борисов,4
863,10656,Сергей,,Белецкий,1
864,7762,Николай,,Вахтин,3
865,14257,Игорь,,Воеводин,1
866,6636,Н,,Тропкин,1
867,9548,Ольга,,Мальцева,1
868,10595,Наталья,,Суворова,1
869,8734,Михаэль,,Тальхаймер,1
870,4641,Владимир,,Строчков,6
871,8078,Геральд,,Рауниг,5
872,1318,Дмитрий,,Дубницкий,1
873,5454,Вера,,Полищук,4
874,13089,Э,,Штраус,1
875,10556,Робин,,Бэйкер,1
876,17112,Виктор,Всеволодович,Биллевич,2
877,12925,Майя,,Пешкова,1
878,100,Владимир,,Слабинский,1
879,7203,Мераб,,Мамардашвили,2
880,13904,Ольга,,Калачова,1
881,13794,Филипп,,Болтовский,1
882,2539,Дарья,,Симонова,1
883,13025,И,,Кулешов,1
884,835,Владимир,,Гандельсман,28
885,5878,Огюст,,Конт,1
886,4159,Искандер,,Абдуллин,4
887,11413,Амалия,,Смит,3
888,3491,Намжил,,Нимбуев,1
889,7331,Михаил,,Балцвинник,1
890,9158,Владимир,,Остапенко,1
891,5793,В,Н,Таганцев,1
892,6649,Марина,,Клеймиц,2
893,16361,М,,Граф,1
894,13605,Л,,Малярова,1
895,8583,Александр,,Масленников,2
896,4802,А,,Вильчик,1
897,5348,Клавдия,,Смола,1
898,5584,Юрий,,Шестаков,5
899,1989,Михаил,,Патласов,2
900,1091,Сергей,,Долгополов,2
901,10889,Е,,Калмановский,1
902,8133,Петер,,Розай,2
903,10294,Андрей,,Рыбина,4
904,8811,Наталья,,Тумашкова,1
905,5691,Анна,,Филатова,7
906,3559,Никита,,Епифанов,1
907,1108,Андрей,,Рафф,1
908,11177,Юля,,Сечкарук,2
909,278,Борух,,Горин,3
910,9488,Евгений,,Татарский,1
911,13624,Николай,,Киселев,1
912,14619,Робер,,Очкур,1
913,5439,Дарья,,Змерзлая,2
914,2331,Ирина,,Меркулова,1
915,3658,Григорий,,Зворыгин,1
916,14926,Алехандро,,Лейв,1
917,7496,Линда,,Йоненнберг,1
918,4047,Марийка,,Семененко,1
919,5755,Борис,,Понизовский,4
920,1307,Эдит,,Седергран,3
921,5484,Анна,,Моретти,0
922,15050,Марина,,Кошелева,1
923,1883,Ольга,,Сергеев,1
924,11688,Эль,,Мюрид,1
925,12860,Елена,,Вернер,1
926,3020,Екатерина,,Посецельская,2
927,417,Р,,Дар,1
928,5829,Павел,,Мамонт,1
929,3031,Андрей,,Жданов,1
930,12676,Аня,,Ру,2
931,9256,Римма,,Пугач,1
932,15863,Хенри,,,1
933,13926,М,,Кончаловский,1
934,1018,Вера,,Слоним,1
935,14692,,,Лучич,1
936,2385,Антон,,Яхонтовый,1
937,14614,Полина,,Дудкина,1
938,6068,Алин,,Судиславлев,1
939,16106,В,,Костров,1
940,5383,Иван,,Зеленцов,1
941,14541,С,,Кулешовый,1
942,11065,Валентина,,Антонова,1
943,13151,Алиса,,Круиз,1
944,4435,Ларс,,Клеберг,1
945,7402,Валентин,,Сильвестров,2
946,4711,Дмитрий,,Ольшанский,6
947,8096,Александр,,Зимин,1
948,5255,Мария,,Розанова,1
949,13878,Елена,,Сухова,1
950,3521,Ирина,,Флиге,1
951,10494,Даша,,Неретина,2
952,9310,Михаил,,Прохоров,2
953,12011,Сергей,,Кайкин,1
954,11709,Анастасий,,Каркачев,1
955,16432,,,Колчак,1
956,9893,,,Хельгардт,1
957,15899,Сергей,,Суворов,1
958,12552,Станислав,,Баранчак,1
959,8201,Эринна,,,1
960,9335,Марина,,Шапиро,3
961,15387,Е,,Галибиный,1
962,2553,,,Зиганшина,1
963,11391,Даниил,,Дорофеев,1
964,8636,Наталия,,Черниговская,2
965,2610,Анастасия,,Карпет,2
966,13616,,,Ус,0
967,5267,Дмитрий,,Булатов,4
968,841,Вадим,,Прохоров,3
969,14346,Алексей,,Прасолов,1
970,9660,Александр,,Генкин,2
971,6664,Владимир,,Симонов,2
972,7279,Александр,,Плющ,1
973,9953,Анастасия,,Сидорова,1
974,10373,Клементина,,Ширшова,1
975,16173,Валерий,,Асатиани,1
976,7840,Юлия,,Винер,1
977,6374,Иван,,Лимб,1
978,5228,Светлана,,Кекова,5
979,13594,Анастасия,,Цайдер,1
980,2063,Альбина,,Сексова,7
981,3244,Олег,,Попков,1
982,16371,Петлюра,,,1
983,15270,М,,Циклаури,1
984,11310,В,,Скурлов,1
985,13276,Владимир,,Лазарев,1
986,12930,Всеволод,,Константинов,1
987,3591,И,,Гинзбург,1
988,10542,Бонифаций,,,1
989,8384,Иоанна,,Егорова,2
990,13877,Семён,,Растяпкин,1
991,285,Павел,,Дмитриев,6
992,5480,Олег,,Мичник,1
993,9045,Виталий,,Федоров,1
994,12286,Ася,,Майзель,1
995,11522,Сарра,Анна,Сан,1
996,7489,Дмитрий,,Райный,1
997,13980,Михаил,,Шавшин,1
998,6889,Григорий,,Войнер,3
999,8992,Борис,,Романов,5
1000,1922,Руслан,,Морозов,1
1001,15569,Д,,Тартта,1
1002,16062,Оксана,,Дадонова,1
1003,5687,,,Котик,1
1004,4931,Олеся,,Николаева,5
1005,12471,,,Свирская,0
1006,17010,Сергей,Спайкер,Сакин,1
1007,12902,Андрей,,Резунок,1
1008,10932,Алексей,,Тополов,1
1009,8693,Николай,,Грякалов,3
1010,15274,Роман,,Лино,1
1011,12494,Жюля,,Лафорг,1
1012,1049,Павел,,Шугуров,6
1013,428,Ирада,,Вовненко,13
1014,12273,Кергилов,,Карыш,1
1015,15005,Дино,,Кампаны,1
1016,15563,Оксана,,Груколенко,1
1017,4626,Лариса,,Полубояринова,1
1018,14094,Анастасия,,Соколова,1
1019,15810,Эркин,,Нахалбаев,1
1020,4104,,,Миргалиев,1
1021,164,Ольга,,Туркина,31
1022,16837,Р,,Пайпес,0
1023,14285,Н,,Хмелева,1
1024,9001,Ришат,,Гильметдин,1
1025,9817,Алена,,Бакушина,1
1026,5649,С,Д,Гранина,1
1027,5339,Сергей,,Макка,1
1028,5783,Татьяна,,Гордеева,2
1029,5731,Михаил,,Шейнкер,4
1030,11085,Марина,,Павлова,1
1031,10990,Элина,,Смирнова,1
1032,12623,Андрей,,Першин,1
1033,12877,Семён,,Липкин,2
1034,11653,Елена,,Костылев,2
1035,1507,Борис,,Минаев,1
1036,7916,Лен,,Элтанг,1
1037,6643,Т,,Двинятин,1
1038,2220,Стэн,,Брэкидж,2
1039,12533,Наиль,,Ямаковый,1
1040,7793,Сергей,,Корорвин,1
1041,6332,Алена,,Малиновская,15
1042,2829,Александр,,Бренер,3
1043,7255,А,,Монасыпован,0
1044,16745,Тамалин,,Миллер,1
1045,1845,Виктория,,Захаров,1
1046,5758,Антонин,,Балашов,4
1047,16842,Хаят,,,1
1048,15228,Лидия,,Старикова,1
1049,3903,Галина,,Московченко,3
1050,14250,Владимир,,Каденко,3
1051,10246,Роберт,,Шуман,4
1052,5304,Дина,,Поцепня,3
1053,8333,Андрей,,Кагадеев,1
1054,1546,Марина,,Вишневецкая,5
1055,15403,Ольга,,Галаева,1
1056,1816,Алексей,,Пасуев,1
1057,7515,Николай,,Байтов,14
1058,4250,Григорий,,Служитель,2
1059,6817,Юрий,,Милорава,3
1060,2452,Егор,,Летов,6
1061,1062,Дмитрий,,Бортников,2
1062,942,Виктор,,Янссон,4
1063,14164,Татьяна,,Дербенев,1
1064,1458,Александр,,Евсюков,1
1065,7158,Николай,,Якимов,4
1066,12936,Чингиз,,Айтматов,2
1067,14516,А,,Роденков,2
1068,7736,Мируками,,Широкий,1
1069,7627,Этера,,Панья,1
1070,16387,Георгий,,Свиридов,0
1071,5921,Виктор,,Серов,1
1072,14370,Исай,,Мильчик,1
1073,7028,Наталия,,Черных,5
1074,15656,Елена,,Сидорова,1
1075,7604,Нина,,Будылина,2
1076,3404,Патти,,Смит,1
1077,3112,Дзюнъитиро,,Танидзак,1
1078,13166,Антон,,Аносов,1
1079,12249,Фёдор,,Платов,2
1080,14238,Владимир,,Богомолов,1
1081,13959,Мария,,Кошкина,2
1082,13623,Лариса,,Астрейна,1
1083,7276,Павел,,Гросс,1
1084,4215,Катерина,,Белоглазова,1
1085,4358,Антон,,Ушаков,1
1086,8051,Ульян,,Заворотинский,1
1087,12566,Яков,,Шарф,1
1088,10635,Николай,,Дронников,3
1089,9066,Дафна,,,1
1090,14995,Бахыт,,,1
1091,13789,Галина,,Дурстхоф,1
1092,14077,Пётр,,Огожалек,1
1093,5684,Настасиия,,Князева,1
1094,10648,Артур,,Леннига,1
1095,10295,Иван,,Карамазов,1
1096,10855,Десанка,,Максимович,0
1097,2273,Владимир,,Волков,19
1098,13467,Ольга,,Казанская,1
1099,4342,Светлана,,Мусякаева,1
1100,7861,Эммануил,,Лашин,1
1101,7120,Анна,,Черемисова,1
1102,9792,Леонид,,Зволинский,1
1103,7403,Алексей,,Айги,1
1104,13892,Миля,,,1
1105,14407,Тамара,,Карсавин,1
1106,2965,Дмитрий,,Светлов,2
1107,1217,Ф,,Огненный,1
1108,7849,Татьяна,,Игошева,1
1109,984,Адам,,Водницкий,2
1110,17142,Олина,,Виламова,1
1111,15261,Гоша,,Солнцев,1
1112,15969,Владимир,,Гусев,1
1113,4411,Андрей,,Каганских,1
1114,407,Евгений,,Антипов,143
1115,5573,Олег,,Вулф,3
1116,13841,Дмитрий,,Тонконог,1
1117,7176,Михаил,,Глинка,3
1118,39,Ю,,Слонимский,1
1119,5319,Эмманюэль,,Гибер,2
1120,12024,Ю,,Пономаренко,1
1121,4900,Светлана,,Мосова,6
1122,2977,Сергей,,Николаев,11
1123,15887,Ольга,,Романовская,1
1124,10287,Юлия,,Зонис,7
1125,17117,Пер,Олов,Янссон,1
1126,3666,Ольга,,Мартьянова,1
1127,1837,Аки,,Каурисмяк,1
1128,683,Николай,,Якимчук,46
